,chargingHour,kWhDelivered,userID,temp,frost,humidity,rain,wind
1839,2020-12-10 11:00:00+00:00,0.7625631081378725,6140.0,17.12,7.38,6.53,0.0,1.05
1840,2020-12-10 12:00:00+00:00,0.7625631081378725,6140.0,17.65,7.33,6.47,0.0,1.28
1841,2020-12-10 13:00:00+00:00,0.7625631081378725,6140.0,17.3,7.3,6.47,0.0,1.51
1842,2020-12-10 14:00:00+00:00,0.7625631081378725,6140.0,16.15,7.35,6.47,0.0,1.72
1843,2020-12-10 15:00:00+00:00,0.7625631081378725,6140.0,14.31,7.38,6.47,0.0,1.74
1844,2020-12-10 16:00:00+00:00,0.7625631081378725,6140.0,11.68,7.48,6.53,0.0,1.52
1845,2020-12-10 17:00:00+00:00,0.7625631081378725,6140.0,9.37,7.94,6.71,0.0,1.46
1846,2020-12-10 18:00:00+00:00,0.7625631081378725,6140.0,8.56,8.27,6.84,0.0,1.51
1847,2020-12-10 19:00:00+00:00,0.7625631081378725,6140.0,8.44,8.45,6.96,0.01,1.47
1848,2020-12-10 20:00:00+00:00,0.7625631081378725,6140.0,8.68,8.73,7.08,0.04,1.41
1849,2020-12-10 21:00:00+00:00,0.7625631081378725,6140.0,8.88,9.08,7.26,0.06,1.38
1850,2020-12-10 22:00:00+00:00,0.7625631081378725,6140.0,9.16,9.32,7.39,0.06,1.36
1851,2020-12-10 23:00:00+00:00,0.7625631081378725,6140.0,9.27,9.26,7.32,0.05,1.46
1852,2020-12-11 00:00:00+00:00,0.7625631081378725,6140.0,9.02,8.9,7.14,0.05,1.47
1853,2020-12-11 01:00:00+00:00,0.7625631081378725,6140.0,8.53,8.2,6.84,0.03,1.56
1854,2020-12-11 02:00:00+00:00,0.7625631081378725,6140.0,7.83,7.24,6.41,0.0,1.56
1855,2020-12-11 03:00:00+00:00,0.7625631081378725,6140.0,6.48,6.22,5.92,0.0,1.46
1856,2020-12-11 04:00:00+00:00,0.7625631081378725,6140.0,5.17,5.69,5.74,0.0,1.38
1857,2020-12-11 05:00:00+00:00,0.7625631081378725,6140.0,4.83,5.42,5.62,0.0,1.35
1858,2020-12-11 06:00:00+00:00,0.7625631081378725,6140.0,5.19,5.34,5.62,0.0,1.35
1859,2020-12-11 07:00:00+00:00,0.7625631081378725,6140.0,5.65,5.37,5.62,0.0,1.35
1860,2020-12-11 08:00:00+00:00,0.7625631081378725,6140.0,7.48,5.77,5.74,0.0,1.23
1861,2020-12-11 09:00:00+00:00,0.7625631081378725,6140.0,9.15,5.07,5.49,0.0,1.08
1862,2020-12-11 10:00:00+00:00,0.7625631081378725,6140.0,11.01,3.42,4.88,0.0,1.02
1863,2020-12-11 11:00:00+00:00,0.7625631081378725,6140.0,11.61,2.4,4.58,0.0,0.72
1864,2020-12-11 12:00:00+00:00,0.7625631081378725,6140.0,12.94,2.35,4.58,0.0,0.92
1865,2020-12-11 13:00:00+00:00,0.7625631081378725,6140.0,13.41,2.4,4.58,0.0,1.37
1866,2020-12-11 14:00:00+00:00,0.7625631081378725,6140.0,13.12,2.93,4.76,0.0,1.58
1867,2020-12-11 15:00:00+00:00,0.7625631081378725,6140.0,12.18,3.64,5.0,0.04,1.45
1868,2020-12-11 16:00:00+00:00,0.7625631081378725,6140.0,10.12,5.16,5.55,0.08,0.84
1869,2020-12-11 17:00:00+00:00,0.2707099033889448,6140.0,8.71,5.97,5.86,0.27,0.85
1870,2020-12-14 16:00:00+00:00,1.9040093054065992,6620.0,9.9,3.44,4.94,0.0,1.39
1871,2020-12-14 17:00:00+00:00,4.161768973566336,6620.0,7.06,4.49,5.25,0.0,1.3
1872,2020-12-14 18:00:00+00:00,4.161768973566336,6620.0,6.69,5.17,5.55,0.0,1.25
1873,2020-12-14 19:00:00+00:00,4.161768973566336,6620.0,6.68,5.87,5.8,0.0,1.2
1874,2020-12-14 20:00:00+00:00,4.161768973566336,6620.0,6.79,6.45,6.04,0.0,1.2
1875,2020-12-14 21:00:00+00:00,4.161768973566336,6620.0,5.71,6.86,6.23,0.0,1.14
1876,2020-12-14 22:00:00+00:00,4.161768973566336,6620.0,5.03,7.03,6.29,0.0,1.05
1877,2020-12-14 23:00:00+00:00,4.161768973566336,6620.0,4.96,6.91,6.23,0.0,1.2
1878,2020-12-15 00:00:00+00:00,4.161768973566336,6620.0,5.35,6.65,6.1,0.0,1.2
1879,2020-12-15 01:00:00+00:00,1.4508389060627092,6620.0,6.06,6.47,6.04,0.0,1.0
1880,2020-12-15 17:00:00+00:00,3.4714560538116586,6620.0,9.46,5.68,5.74,0.0,0.97
1881,2020-12-15 18:00:00+00:00,4.728430493273542,6620.0,8.44,5.53,5.68,0.0,1.06
1882,2020-12-15 19:00:00+00:00,4.728430493273542,6620.0,7.82,5.56,5.68,0.0,1.13
1883,2020-12-15 20:00:00+00:00,4.728430493273542,6620.0,7.33,5.63,5.74,0.0,1.21
1884,2020-12-15 21:00:00+00:00,4.728430493273542,6620.0,7.04,5.63,5.74,0.0,1.27
1885,2020-12-15 22:00:00+00:00,4.728430493273542,6620.0,7.01,5.52,5.68,0.0,1.31
1886,2020-12-15 23:00:00+00:00,4.728430493273542,6620.0,6.9,5.41,5.62,0.0,1.3
1887,2020-12-16 00:00:00+00:00,0.3769609865470852,6620.0,6.69,5.26,5.55,0.0,1.29
1888,2020-12-16 16:00:00+00:00,2.258541774175964,6620.0,12.88,9.41,7.39,0.0,0.63
1889,2020-12-16 17:00:00+00:00,4.689014064033144,6620.0,11.58,9.14,7.26,0.0,0.67
1890,2020-12-16 18:00:00+00:00,4.689014064033144,6620.0,11.23,9.18,7.32,0.0,0.65
1891,2020-12-16 19:00:00+00:00,4.689014064033144,6620.0,10.9,9.22,7.32,0.0,0.59
1892,2020-12-16 20:00:00+00:00,4.689014064033144,6620.0,9.44,9.28,7.32,0.0,0.73
1893,2020-12-16 21:00:00+00:00,4.689014064033144,6620.0,9.19,9.48,7.45,0.01,0.7
1894,2020-12-16 22:00:00+00:00,4.689014064033144,6620.0,9.1,9.55,7.51,0.05,0.83
1895,2020-12-16 23:00:00+00:00,4.689014064033144,6620.0,9.69,9.73,7.57,0.14,1.0
1896,2020-12-17 00:00:00+00:00,0.759359777592034,6620.0,10.14,9.98,7.75,0.43,1.09
1897,2020-12-17 17:00:00+00:00,1.527060139453806,6620.0,7.48,6.02,5.86,0.0,1.49
1898,2020-12-17 18:00:00+00:00,4.535822196397444,6620.0,6.85,6.51,6.1,0.0,1.46
1899,2020-12-17 19:00:00+00:00,4.535822196397444,6620.0,6.28,6.83,6.23,0.0,1.4
1900,2020-12-17 20:00:00+00:00,4.535822196397444,6620.0,5.73,6.93,6.29,0.0,1.35
1901,2020-12-17 21:00:00+00:00,2.2124732713538644,6620.0,5.4,6.92,6.23,0.0,1.34
1902,2020-12-17 18:00:00+00:00,2.663663675073698,6140.0,6.85,6.51,6.1,0.0,1.46
1903,2020-12-17 19:00:00+00:00,6.222705535538814,6140.0,6.28,6.83,6.23,0.0,1.4
1904,2020-12-17 20:00:00+00:00,6.222705535538814,6140.0,5.73,6.93,6.29,0.0,1.35
1905,2020-12-17 21:00:00+00:00,6.222705535538814,6140.0,5.4,6.92,6.23,0.0,1.34
1906,2020-12-17 22:00:00+00:00,5.0542197183098585,6140.0,5.02,6.72,6.16,0.0,1.25
1907,2020-12-18 17:00:00+00:00,4.424924803591472,6620.0,8.19,3.12,4.76,0.0,1.19
1908,2020-12-18 18:00:00+00:00,3.77907519640853,6620.0,7.6,2.98,4.76,0.0,1.28
1909,2020-12-21 19:00:00+00:00,3.1059469724845665,6620.0,6.9,7.65,6.59,0.01,1.1
1910,2020-12-21 20:00:00+00:00,3.77367840058874,6620.0,6.63,8.4,6.96,0.01,1.26
1911,2020-12-21 21:00:00+00:00,3.77367840058874,6620.0,6.08,8.94,7.2,0.01,1.1
1912,2020-12-21 22:00:00+00:00,3.77367840058874,6620.0,6.19,9.08,7.26,0.01,1.14
1913,2020-12-21 23:00:00+00:00,3.77367840058874,6620.0,6.06,8.8,7.14,0.01,1.14
1914,2020-12-22 00:00:00+00:00,3.77367840058874,6620.0,6.01,8.43,6.96,0.01,1.14
1915,2020-12-22 01:00:00+00:00,3.6646610245717315,6620.0,6.05,8.19,6.84,0.02,1.09
1916,2020-12-22 18:00:00+00:00,2.0544753172257955,6620.0,6.15,2.9,4.76,0.0,0.94
1917,2020-12-22 19:00:00+00:00,4.1880584043107945,6620.0,5.44,2.08,4.52,0.0,1.02
1918,2020-12-22 20:00:00+00:00,4.1880584043107945,6620.0,4.98,1.65,4.33,0.0,1.1
1919,2020-12-22 21:00:00+00:00,4.1880584043107945,6620.0,4.44,1.54,4.33,0.0,0.99
1920,2020-12-22 22:00:00+00:00,4.1880584043107945,6620.0,4.47,1.37,4.27,0.0,1.2
1921,2020-12-22 23:00:00+00:00,4.1880584043107945,6620.0,4.44,1.54,4.27,0.0,1.21
1922,2020-12-23 00:00:00+00:00,3.776232661220233,6620.0,4.09,2.04,4.46,0.0,1.26
1923,2020-12-23 19:00:00+00:00,2.5400600591859512,6620.0,8.92,4.78,5.37,0.0,1.2
1924,2020-12-23 20:00:00+00:00,4.0932033182942815,6620.0,8.68,4.9,5.43,0.0,1.23
1925,2020-12-23 21:00:00+00:00,4.0932033182942815,6620.0,8.54,4.87,5.43,0.0,1.23
1926,2020-12-23 22:00:00+00:00,4.0932033182942815,6620.0,8.4,4.43,5.25,0.0,1.28
1927,2020-12-23 23:00:00+00:00,4.0932033182942815,6620.0,7.69,3.66,4.94,0.0,1.27
1928,2020-12-24 00:00:00+00:00,4.0932033182942815,6620.0,6.92,2.57,4.58,0.0,1.27
1929,2020-12-24 01:00:00+00:00,0.4309233493426479,6620.0,6.72,1.38,4.21,0.0,1.35
1930,2020-12-23 23:00:00+00:00,1.8007147707015774,6140.0,7.69,3.66,4.94,0.0,1.27
1931,2020-12-24 00:00:00+00:00,2.1945068295618406,6140.0,6.92,2.57,4.58,0.0,1.27
1932,2020-12-24 01:00:00+00:00,2.1945068295618406,6140.0,6.72,1.38,4.21,0.0,1.35
1933,2020-12-24 02:00:00+00:00,2.1945068295618406,6140.0,6.71,0.36,3.91,0.0,1.42
1934,2020-12-24 03:00:00+00:00,2.1945068295618406,6140.0,7.19,-0.6,3.66,0.0,1.52
1935,2020-12-24 04:00:00+00:00,2.1945068295618406,6140.0,7.53,-1.32,3.48,0.0,1.55
1936,2020-12-24 05:00:00+00:00,2.1945068295618406,6140.0,7.4,-1.67,3.36,0.0,1.53
1937,2020-12-24 06:00:00+00:00,2.1945068295618406,6140.0,7.26,-1.81,3.36,0.0,1.45
1938,2020-12-24 07:00:00+00:00,2.1945068295618406,6140.0,7.32,-1.89,3.36,0.0,1.39
1939,2020-12-24 08:00:00+00:00,2.1945068295618406,6140.0,8.55,-2.16,3.3,0.0,1.32
1940,2020-12-24 09:00:00+00:00,2.1945068295618406,6140.0,10.03,-2.05,3.36,0.0,1.15
1941,2020-12-24 10:00:00+00:00,2.1945068295618406,6140.0,11.66,-2.42,3.23,0.0,1.05
1942,2020-12-24 11:00:00+00:00,2.1945068295618406,6140.0,13.88,-1.06,3.6,0.0,0.76
1943,2020-12-24 12:00:00+00:00,2.1945068295618406,6140.0,15.87,1.98,4.46,0.0,0.86
1944,2020-12-24 13:00:00+00:00,2.1945068295618406,6140.0,16.51,2.5,4.64,0.0,0.87
1945,2020-12-24 14:00:00+00:00,2.1945068295618406,6140.0,16.42,2.74,4.7,0.0,0.79
1946,2020-12-24 15:00:00+00:00,2.1945068295618406,6140.0,15.19,5.56,5.74,0.0,0.59
1947,2020-12-24 16:00:00+00:00,2.1945068295618406,6140.0,12.86,7.0,6.29,0.01,0.79
1948,2020-12-24 17:00:00+00:00,2.1945068295618406,6140.0,12.0,6.64,6.16,0.0,0.84
1949,2020-12-24 18:00:00+00:00,2.1945068295618406,6140.0,11.71,6.83,6.29,0.0,0.76
1950,2020-12-24 19:00:00+00:00,2.1945068295618406,6140.0,10.84,7.23,6.47,0.0,0.89
1951,2020-12-24 20:00:00+00:00,2.1945068295618406,6140.0,9.8,7.71,6.65,0.0,1.03
1952,2020-12-24 21:00:00+00:00,2.1945068295618406,6140.0,9.05,8.07,6.84,0.0,1.02
1953,2020-12-24 22:00:00+00:00,2.1945068295618406,6140.0,8.88,7.98,6.77,0.0,0.84
1954,2020-12-24 23:00:00+00:00,1.4136281493760858,6140.0,9.03,7.48,6.53,0.0,0.64
1955,2020-12-27 01:00:00+00:00,0.1597165488666829,6140.0,6.98,7.87,6.65,0.01,1.09
1956,2020-12-27 02:00:00+00:00,1.6381184499146966,6140.0,6.88,7.68,6.59,0.01,0.88
1957,2020-12-27 03:00:00+00:00,1.6381184499146966,6140.0,6.89,7.48,6.53,0.01,0.68
1958,2020-12-27 04:00:00+00:00,0.29804655130392405,6140.0,6.94,7.26,6.41,0.0,0.58
1959,2020-12-28 21:00:00+00:00,0.8720362581580856,6620.0,5.8,7.06,6.35,0.01,1.44
1960,2020-12-28 22:00:00+00:00,3.3115300942712107,6620.0,5.41,7.26,6.41,0.02,1.44
1961,2020-12-28 23:00:00+00:00,3.3115300942712107,6620.0,5.37,7.31,6.47,0.01,1.3
1962,2020-12-29 00:00:00+00:00,3.3115300942712107,6620.0,5.8,7.21,6.41,0.02,1.04
1963,2020-12-29 01:00:00+00:00,1.8783734590282812,6620.0,6.74,7.08,6.35,0.03,1.01
1964,2020-12-29 18:00:00+00:00,0.5064098670021567,6620.0,6.45,3.83,5.07,0.0,1.31
1965,2020-12-29 19:00:00+00:00,4.0784687275341485,6620.0,6.44,3.42,4.88,0.0,1.49
1966,2020-12-29 20:00:00+00:00,4.0784687275341485,6620.0,6.91,3.3,4.88,0.0,1.43
1967,2020-12-29 21:00:00+00:00,4.0784687275341485,6620.0,7.09,3.57,4.94,0.0,1.26
1968,2020-12-29 22:00:00+00:00,4.0784687275341485,6620.0,6.75,4.29,5.19,0.0,1.17
1969,2020-12-29 23:00:00+00:00,4.0784687275341485,6620.0,6.02,5.44,5.62,0.0,1.28
1970,2020-12-30 00:00:00+00:00,4.0784687275341485,6620.0,5.37,6.69,6.16,0.0,1.43
1971,2020-12-30 01:00:00+00:00,0.2367777677929547,6620.0,5.74,7.47,6.47,0.0,1.34
1972,2020-12-30 20:00:00+00:00,2.088340251925137,6620.0,7.98,7.5,6.47,0.04,0.74
1973,2020-12-30 21:00:00+00:00,3.5902697740833287,6620.0,8.76,8.15,6.77,0.07,1.0
1974,2020-12-30 22:00:00+00:00,3.5902697740833287,6620.0,9.19,8.92,7.14,0.13,1.12
1975,2020-12-30 23:00:00+00:00,3.5902697740833287,6620.0,9.53,9.57,7.45,0.19,1.27
1976,2020-12-31 00:00:00+00:00,3.5902697740833287,6620.0,10.12,10.11,7.75,0.19,1.53
1977,2020-12-31 01:00:00+00:00,3.1065806517415475,6620.0,10.19,9.9,7.63,0.05,1.86
1978,2020-12-31 21:00:00+00:00,1.4579004383218537,6140.0,7.65,8.37,6.9,0.01,1.18
1979,2020-12-31 22:00:00+00:00,6.377207263619286,6140.0,6.96,8.11,6.77,0.04,1.05
1980,2020-12-31 23:00:00+00:00,0.6518922980588604,6140.0,6.63,7.83,6.65,0.03,0.93
1981,2021-01-03 17:00:00+00:00,1.470122448979592,6620.0,12.02,7.27,6.41,0.0,0.24
1982,2021-01-03 18:00:00+00:00,4.793877551020408,6620.0,10.49,7.28,6.41,0.0,0.68
1983,2021-01-03 19:00:00+00:00,4.698,6620.0,9.6,7.37,6.47,0.0,0.82
1984,2021-01-04 00:00:00+00:00,0.4869656152844578,6140.0,8.87,8.67,7.02,0.06,0.85
1985,2021-01-04 01:00:00+00:00,1.5596763478861635,6140.0,8.39,8.88,7.14,0.05,1.02
1986,2021-01-04 02:00:00+00:00,1.5596763478861635,6140.0,7.95,8.98,7.2,0.03,0.92
1987,2021-01-04 03:00:00+00:00,1.5596763478861635,6140.0,8.18,9.05,7.2,0.03,1.1
1988,2021-01-04 04:00:00+00:00,1.5596763478861635,6140.0,9.07,9.28,7.32,0.05,1.33
1989,2021-01-04 05:00:00+00:00,1.5596763478861635,6140.0,9.62,9.41,7.39,0.08,1.49
1990,2021-01-04 06:00:00+00:00,1.5596763478861635,6140.0,9.89,9.55,7.45,0.12,1.6
1991,2021-01-04 07:00:00+00:00,1.5596763478861635,6140.0,10.19,9.72,7.57,0.25,1.67
1992,2021-01-04 08:00:00+00:00,1.5596763478861635,6140.0,11.18,10.48,7.93,0.49,2.0
1993,2021-01-04 09:00:00+00:00,1.5596763478861635,6140.0,12.01,11.29,8.36,0.59,2.21
1994,2021-01-04 10:00:00+00:00,1.5596763478861635,6140.0,12.51,11.81,8.67,0.93,2.28
1995,2021-01-04 11:00:00+00:00,1.5596763478861635,6140.0,12.8,12.12,8.85,1.29,2.05
1996,2021-01-04 12:00:00+00:00,1.5596763478861635,6140.0,12.96,12.27,8.97,0.61,1.77
1997,2021-01-04 13:00:00+00:00,1.5596763478861635,6140.0,14.26,11.43,8.48,0.13,1.58
1998,2021-01-04 14:00:00+00:00,1.5596763478861635,6140.0,14.61,9.48,7.51,0.01,1.64
1999,2021-01-04 15:00:00+00:00,1.5596763478861635,6140.0,13.9,8.35,6.9,0.0,1.32
2000,2021-01-04 16:00:00+00:00,1.5596763478861635,6140.0,11.34,8.77,7.08,0.0,0.69
2001,2021-01-04 17:00:00+00:00,1.5596763478861635,6140.0,8.79,9.32,7.39,0.0,0.96
2002,2021-01-04 18:00:00+00:00,1.5596763478861635,6140.0,8.15,9.86,7.63,0.01,1.08
2003,2021-01-04 19:00:00+00:00,1.5596763478861635,6140.0,7.69,9.85,7.63,0.01,1.23
2004,2021-01-04 20:00:00+00:00,1.5596763478861635,6140.0,7.12,9.48,7.45,0.01,1.35
2005,2021-01-04 21:00:00+00:00,1.5596763478861635,6140.0,7.12,9.09,7.2,0.01,1.42
2006,2021-01-04 22:00:00+00:00,1.5596763478861635,6140.0,7.61,8.76,7.08,0.01,1.26
2007,2021-01-04 23:00:00+00:00,1.5596763478861635,6140.0,7.09,8.42,6.9,0.02,1.29
2008,2021-01-05 00:00:00+00:00,1.5596763478861635,6140.0,6.46,8.1,6.77,0.02,1.39
2009,2021-01-05 01:00:00+00:00,1.5596763478861635,6140.0,6.19,7.83,6.65,0.03,1.39
2010,2021-01-05 02:00:00+00:00,1.5596763478861635,6140.0,5.93,7.56,6.53,0.03,1.19
2011,2021-01-05 03:00:00+00:00,1.5596763478861635,6140.0,6.28,7.46,6.47,0.03,1.11
2012,2021-01-05 04:00:00+00:00,1.5596763478861635,6140.0,6.43,7.28,6.41,0.0,1.08
2013,2021-01-05 05:00:00+00:00,1.5596763478861635,6140.0,6.6,7.16,6.35,0.0,1.0
2014,2021-01-05 06:00:00+00:00,1.5596763478861635,6140.0,6.8,6.95,6.23,0.0,0.86
2015,2021-01-05 07:00:00+00:00,1.5596763478861635,6140.0,6.75,6.66,6.1,0.01,0.64
2016,2021-01-05 08:00:00+00:00,1.5596763478861635,6140.0,7.23,6.76,6.16,0.01,0.49
2017,2021-01-05 09:00:00+00:00,1.5596763478861635,6140.0,8.22,7.11,6.29,0.0,0.57
2018,2021-01-05 10:00:00+00:00,1.5596763478861635,6140.0,10.55,7.05,6.29,0.0,0.71
2019,2021-01-05 11:00:00+00:00,1.5596763478861635,6140.0,13.11,5.49,5.68,0.0,0.71
2020,2021-01-05 12:00:00+00:00,1.5596763478861635,6140.0,14.69,4.41,5.31,0.0,0.52
2021,2021-01-05 13:00:00+00:00,1.5596763478861635,6140.0,15.4,3.19,4.88,0.0,0.5
2022,2021-01-05 14:00:00+00:00,1.5596763478861635,6140.0,15.31,2.81,4.7,0.0,0.52
2023,2021-01-05 15:00:00+00:00,1.5596763478861635,6140.0,14.51,3.5,4.94,0.0,0.5
2024,2021-01-05 16:00:00+00:00,1.5596763478861635,6140.0,11.62,5.82,5.8,0.0,0.81
2025,2021-01-05 17:00:00+00:00,1.5596763478861635,6140.0,9.59,5.05,5.49,0.0,1.14
2026,2021-01-05 18:00:00+00:00,0.7833041213828289,6140.0,8.53,5.23,5.55,0.0,1.2
2027,2021-01-04 18:00:00+00:00,1.706435024576512,6620.0,8.15,9.86,7.63,0.01,1.08
2028,2021-01-04 19:00:00+00:00,4.065629443067799,6620.0,7.69,9.85,7.63,0.01,1.23
2029,2021-01-04 20:00:00+00:00,4.065629443067799,6620.0,7.12,9.48,7.45,0.01,1.35
2030,2021-01-04 21:00:00+00:00,4.065629443067799,6620.0,7.12,9.09,7.2,0.01,1.42
2031,2021-01-04 22:00:00+00:00,4.065629443067799,6620.0,7.61,8.76,7.08,0.01,1.26
2032,2021-01-04 23:00:00+00:00,4.065629443067799,6620.0,7.09,8.42,6.9,0.02,1.29
2033,2021-01-05 00:00:00+00:00,4.065629443067799,6620.0,6.46,8.1,6.77,0.02,1.39
2034,2021-01-05 01:00:00+00:00,1.7007883170166955,6620.0,6.19,7.83,6.65,0.03,1.39
2035,2021-01-05 00:00:00+00:00,1.1831244028282055,10209.0,6.46,8.1,6.77,0.02,1.39
2036,2021-01-05 01:00:00+00:00,1.2268755971717944,10209.0,6.19,7.83,6.65,0.03,1.39
2037,2021-01-05 18:00:00+00:00,2.117885126850891,10209.0,8.53,5.23,5.55,0.0,1.2
2038,2021-01-05 19:00:00+00:00,6.2907479015373005,10209.0,8.4,5.77,5.74,0.0,1.03
2039,2021-01-05 20:00:00+00:00,6.2907479015373005,10209.0,8.33,5.98,5.86,0.0,0.91
2040,2021-01-05 21:00:00+00:00,3.8286190700745073,10209.0,7.99,6.01,5.86,0.0,0.98
2041,2021-01-05 22:00:00+00:00,2.7690993916474844,10209.0,8.24,6.13,5.92,0.0,0.75
2042,2021-01-05 23:00:00+00:00,3.9731996053929626,10209.0,8.27,6.26,5.98,0.0,0.5
2043,2021-01-06 00:00:00+00:00,3.9731996053929626,10209.0,7.77,6.36,5.98,0.0,0.7
2044,2021-01-06 01:00:00+00:00,2.7095013975665903,10209.0,6.9,6.33,5.98,0.0,0.99
2045,2021-01-06 16:00:00+00:00,0.8503857566765579,6140.0,13.7,8.23,6.84,0.01,0.48
2046,2021-01-06 17:00:00+00:00,2.149851632047478,6140.0,12.55,7.19,6.41,0.01,0.7
2047,2021-01-06 18:00:00+00:00,2.149851632047478,6140.0,11.91,7.07,6.35,0.01,0.76
2048,2021-01-06 19:00:00+00:00,1.2899109792284869,6140.0,10.63,7.04,6.35,0.0,0.94
2049,2021-01-06 17:00:00+00:00,2.0759267948436477,6620.0,12.55,7.19,6.41,0.01,0.7
2050,2021-01-06 18:00:00+00:00,3.814873129881128,6620.0,11.91,7.07,6.35,0.01,0.76
2051,2021-01-06 19:00:00+00:00,3.814873129881128,6620.0,10.63,7.04,6.35,0.0,0.94
2052,2021-01-06 20:00:00+00:00,3.814873129881128,6620.0,8.65,6.78,6.23,0.0,1.12
2053,2021-01-06 21:00:00+00:00,3.814873129881128,6620.0,7.77,6.49,6.1,0.0,0.99
2054,2021-01-06 22:00:00+00:00,3.814873129881128,6620.0,8.06,6.21,5.98,0.0,0.96
2055,2021-01-06 23:00:00+00:00,3.814873129881128,6620.0,7.76,5.51,5.68,0.0,1.06
2056,2021-01-07 00:00:00+00:00,3.814873129881128,6620.0,7.65,5.08,5.49,0.0,1.08
2057,2021-01-07 01:00:00+00:00,3.814873129881128,6620.0,7.49,5.19,5.49,0.0,1.06
2058,2021-01-07 02:00:00+00:00,1.1910881661073298,6620.0,7.12,5.63,5.68,0.0,1.09
2059,2021-01-07 16:00:00+00:00,2.7438183397012854,10209.0,13.36,8.33,6.9,0.0,0.75
2060,2021-01-07 17:00:00+00:00,2.3231816602987148,10209.0,11.75,7.05,6.35,0.0,0.9
2061,2021-01-08 15:00:00+00:00,0.4277453598371452,6620.0,15.62,9.83,7.63,0.0,1.04
2062,2021-01-08 16:00:00+00:00,4.242102742186565,6620.0,13.12,9.79,7.57,0.0,0.82
2063,2021-01-08 17:00:00+00:00,4.242102742186565,6620.0,9.62,9.09,7.2,0.0,0.93
2064,2021-01-08 18:00:00+00:00,4.242102742186565,6620.0,8.53,8.56,6.96,0.0,0.93
2065,2021-01-08 19:00:00+00:00,4.242102742186565,6620.0,7.68,8.19,6.77,0.0,1.07
2066,2021-01-08 20:00:00+00:00,4.242102742186565,6620.0,7.13,7.97,6.71,0.0,1.17
2067,2021-01-08 21:00:00+00:00,4.242102742186565,6620.0,6.52,7.87,6.65,0.0,1.16
2068,2021-01-08 22:00:00+00:00,4.242102742186565,6620.0,5.94,7.81,6.59,0.0,1.18
2069,2021-01-08 23:00:00+00:00,4.242102742186565,6620.0,6.04,7.62,6.53,0.0,1.22
2070,2021-01-09 00:00:00+00:00,4.242102742186565,6620.0,6.79,7.14,6.35,0.0,1.25
2071,2021-01-09 01:00:00+00:00,0.7553299604837744,6620.0,6.99,6.73,6.16,0.0,1.25
2072,2021-01-11 16:00:00+00:00,2.9562679955359905,6620.0,13.75,8.11,6.77,0.0,0.73
2073,2021-01-11 17:00:00+00:00,4.19494078988158,6620.0,12.16,7.46,6.47,0.0,0.72
2074,2021-01-11 18:00:00+00:00,4.19494078988158,6620.0,11.43,7.45,6.47,0.0,0.57
2075,2021-01-11 19:00:00+00:00,4.19494078988158,6620.0,11.08,7.39,6.47,0.0,0.58
2076,2021-01-11 20:00:00+00:00,4.19494078988158,6620.0,10.54,7.19,6.35,0.0,0.39
2077,2021-01-11 21:00:00+00:00,4.19494078988158,6620.0,10.07,7.2,6.35,0.0,0.44
2078,2021-01-11 22:00:00+00:00,4.19494078988158,6620.0,9.89,7.26,6.41,0.0,0.33
2079,2021-01-11 23:00:00+00:00,4.19494078988158,6620.0,9.49,7.4,6.47,0.0,0.76
2080,2021-01-12 00:00:00+00:00,4.19494078988158,6620.0,9.45,7.36,6.41,0.0,0.59
2081,2021-01-12 01:00:00+00:00,1.0732056854113707,6620.0,9.4,7.3,6.41,0.0,0.56
2082,2021-01-11 22:00:00+00:00,0.08361790758917885,10209.0,9.89,7.26,6.41,0.0,0.33
2083,2021-01-11 23:00:00+00:00,3.716351448407949,10209.0,9.49,7.4,6.47,0.0,0.76
2084,2021-01-12 00:00:00+00:00,3.716351448407949,10209.0,9.45,7.36,6.41,0.0,0.59
2085,2021-01-12 01:00:00+00:00,1.1076791955949246,10209.0,9.4,7.3,6.41,0.0,0.56
2086,2021-01-12 23:00:00+00:00,3.086004313343537,6140.0,11.57,7.98,6.65,0.0,0.66
2087,2021-01-13 00:00:00+00:00,3.6460832057882286,6140.0,11.65,7.83,6.59,0.0,0.58
2088,2021-01-13 01:00:00+00:00,0.5469124808682343,6140.0,11.49,7.79,6.59,0.0,0.47
2089,2021-01-13 16:00:00+00:00,3.0053977503226994,6620.0,15.26,12.94,9.34,0.0,0.68
2090,2021-01-13 17:00:00+00:00,4.631606122072653,6620.0,12.54,12.73,9.16,0.0,0.71
2091,2021-01-13 18:00:00+00:00,4.631606122072653,6620.0,11.99,12.89,9.28,0.0,0.79
2092,2021-01-13 19:00:00+00:00,4.631606122072653,6620.0,11.66,12.98,9.34,0.0,0.83
2093,2021-01-13 20:00:00+00:00,4.631606122072653,6620.0,11.2,12.91,9.28,0.0,0.82
2094,2021-01-13 21:00:00+00:00,4.631606122072653,6620.0,10.6,12.64,9.16,0.0,0.78
2095,2021-01-13 22:00:00+00:00,4.631606122072653,6620.0,10.09,12.35,8.97,0.0,0.74
2096,2021-01-13 23:00:00+00:00,4.089965517241379,6620.0,9.83,12.07,8.79,0.0,0.76
2097,2021-01-14 00:00:00+00:00,0.7887422371866816,6140.0,9.41,11.75,8.61,0.0,0.79
2098,2021-01-14 01:00:00+00:00,1.6188552188552188,6140.0,9.07,11.43,8.42,0.0,0.82
